entityType,id,created,teaserType,seriesReference,title,titleId,videoType,videoId,seriesId,shortDescription,description,shortDescriptionNoTags,descriptionNoTags,metaDescription,tvRating,originalPremierDate,originalPremierDateFormatted,season,episode,mediaID,authRequired,url,canonicalUrl,duration,releaseYear,durationFormatted,squeezetime,episodeReference,movieReference,seriesPrimaryCollection,isPlayable,ads,tags,deeplinkTitle,deeplinkUri,startTime,endTime,availableOn,airsOn,expireDateFormatted,expiresOn,newStatus,availabilityInfo,images
video,5865,1482271202,,,Beauty and the Beast,2057037,movie,2057037,NaN,"Belle, a bright, beautiful and independent young woman, is taken prisoner by a beast in his castle. ","<p>Belle, a bright, beautiful and independent young woman, is taken prisoner by a beast in his castle. Despite her fears, she befriends the castle's enchanted staff and learns to look beyond the Beast's hideous exterior and realize the kind heart and soul of the True Prince within.<\/p>
","Belle, a bright, beautiful and independent young woman, is taken prisoner by a beast in his castle. ","Belle, a bright, beautiful and independent young woman, is taken prisoner by a beast in his castle. Despite her fears, she befriends the castle's enchanted staff and learns to look beyond the Beast's hideous exterior and realize the kind heart and soul of the True Prince within.  ","Belle, a bright, beautiful and independent young woman, is taken prisoner by a beast in his castle.",PG,False,,,,4e1fe740a37c06ebcfba8bbd08c0513c2ac5373f,1,\/movies\/beauty-and-the-beast,https:\/\/www.tntdrama.com\/movies\/beauty-and-the-beast,7194.8545,2017,119 min,10,,,,1,"{'banner': 'NaN', 'rectangle': 'NaN', 'display_presented': False, 'sponsor_120x42': 'NaN', 'mobile_ad': 'NaN', 'display_ad_inventory_id': 'NaN'}",[],Watch On the App,https:\/\/tnt.app.link\/sHL6HjWLEU,1586246400,1588924799,,,Expires May 7,,False,,"{'main_846x700': {'fid': '12032', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F02%2FBeauty-And-The-Beast-846x700.jpg', 'type': 'video'}, 'main_1024x1536': {'fid': '12028', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F02%2FBeauty-And-The-Beast-1024x1536.jpg', 'type': 'video'}, 'main_1600x900': {'fid': '12030', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F02%2FBeauty-And-The-Beast-1600x900.jpg', 'type': 'video'}, 'main_1692x695': {'fid': '12031', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F02%2FBeauty-And-The-Beast-1692x695.jpg', 'type': 'video'}, 'tvapps_1920xjpg': {'fid': '12029', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F02%2FBeauty-And-The-Beast-1920x1080.jpg', 'type': 'video'}, 'main_2048x1536': {'fid': '12027', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F02%2FBeauty-And-The-Beast-2048x1536.jpg', 'type': 'video'}}"
video,12325,1515528002,,,Keanu,2159109,movie,2159109,NaN,"Clarence and Rell are cousins who live in the city but are hardly streetwise. When Rell's kitten Keanu is catnapped, the straight-laced pair must impersonate ruthless killers in order to infiltrate a gang and retrieve the purloined feline.","Clarence and Rell are two cousins who live in the city but are far from streetwise. When Rell's beloved kitten, Keanu, is catnapped, the hopelessly straight-laced pair must impersonate ruthless killers in order to infiltrate a street gang and retrieve the purloined feline. But the incredibly adorable kitten becomes so coveted that the fight over his custody creates a gang war, forcing our two unwitting heroes to take the law into their own hands.","Clarence and Rell are cousins who live in the city but are hardly streetwise. When Rell's kitten Keanu is catnapped, the straight-laced pair must impersonate ruthless killers in order to infiltrate a gang and retrieve the purloined feline.","Clarence and Rell are two cousins who live in the city but are far from streetwise. When Rell's beloved kitten, Keanu, is catnapped, the hopelessly straight-laced pair must impersonate ruthless killers in order to infiltrate a street gang and retrieve the purloined feline. But the incredibly adorable kitten becomes so coveted that the fight over his custody creates a gang war, forcing our two unwitting heroes to take the law into their own hands.",,R,False,,,,60cb6e4cdc7d328f0f1b6520a1848f8af5e252b0,1,\/movies\/keanu-theatrical,https:\/\/www.tntdrama.com\/movies\/keanu-theatrical,5995.0891,2016,99 min,10,,,,1,"{'banner': 'NaN', 'rectangle': 'NaN', 'display_presented': True, 'sponsor_120x42': 'NaN', 'mobile_ad': 'NaN', 'display_ad_inventory_id': 'NaN'}",[],Watch On the App,https:\/\/tnt.app.link\/y1NZ2bZY2Q,1585728000,1588319999,,,Expires April 30,,False,,"{'main_846x700': {'fid': '9959', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2018%2F10%2FKeanu-846x700.jpg', 'type': 'video'}, 'main_1024x1536': {'fid': '9955', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2018%2F10%2FKeanu-1024x1536.jpg', 'type': 'video'}, 'main_1600x900': {'fid': '9957', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2018%2F10%2FKeanu-1600x900.jpg', 'type': 'video'}, 'main_1692x695': {'fid': '9958', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2018%2F10%2FKeanu-1692x695.jpg', 'type': 'video'}, 'tvapps_1920xjpg': {'fid': '9956', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2018%2F10%2FKeanu-1920x1080.jpg', 'type': 'video'}, 'main_2048x1536': {'fid': '9954', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2018%2F10%2FKeanu-2048x1536.jpg', 'type': 'video'}}"
video,14932,1547049721,,,Geostorm [Uncut],2189924,movie,2189924,NaN,"Satellites designed to prevent natural disasters begin to fail, threatening to create a worldwide geostorm that could wipe out everything and everyone.","After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.","Satellites designed to prevent natural disasters begin to fail, threatening to create a worldwide geostorm that could wipe out everything and everyone.","After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.","Satellites designed to prevent natural disasters begin to fail, threatening to create a worldwide geostorm that could wipe out everything and everyone.",PG-13,False,,,,2c9f121e03255ec752df6d05926e30bd94bead15,1,\/movies\/geostorm-uncut,https:\/\/www.tntdrama.com\/movies\/geostorm-uncut,6542.6694,2017,109 min,10,,,,1,"{'banner': 'NaN', 'rectangle': 'NaN', 'display_presented': True, 'sponsor_120x42': 'NaN', 'mobile_ad': 'NaN', 'display_ad_inventory_id': 'NaN'}",[],Watch On the App,https:\/\/tnt.app.link\/qOnRqPcsM1,1585728000,1588319999,,,Expires April 30,,False,,"{'main_846x700': {'fid': '14852', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F11%2FGeostorm-846x700.jpg', 'type': 'video'}, 'main_1024x1536': {'fid': '14845', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F11%2FGeostorm-1024x1536.jpg', 'type': 'video'}, 'main_1600x900': {'fid': '14847', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F11%2FGeostorm-1600x900.jpg', 'type': 'video'}, 'main_1692x695': {'fid': '14848', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F11%2FGeostorm-1692x695.jpg', 'type': 'video'}, 'tvapps_1920xjpg': {'fid': '14846', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F11%2FGeostorm-1920x1080.jpg', 'type': 'video'}, 'main_2048x1536': {'fid': '14852', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F11%2FGeostorm-846x700.jpg', 'type': 'video'}}"
video,9996,1501250402,,,The Man from U.N.C.L.E. [Uncut],2132437,movie,2132437,NaN,"Set in the early 1960s at the height of the Cold War, the Man from U.N.C.L.E. centers on CIA agent Solo and KGB agent Kuryakin. The two team up on a joint mission to stop a mysterious international criminal organization.","Set against the backdrop of the early 1960s, at the height of the Cold War, The Man from U.N.C.L.E. centers on CIA agent Solo and KGB agent Kuryakin. Forced to put aside longstanding hostilities, the two team up on a joint mission to stop a mysterious international criminal organization, which is bent on destabilizing the fragile balance of power through the proliferation of nuclear weapons and technology. The duo's only lead is the daughter of a vanished German scientist, who is the key to infiltrating the criminal organization, and they must race against time to find him and prevent a worldwide catastrophe.","Set in the early 1960s at the height of the Cold War, the Man from U.N.C.L.E. centers on CIA agent Solo and KGB agent Kuryakin. The two team up on a joint mission to stop a mysterious international criminal organization.","Set against the backdrop of the early 1960s, at the height of the Cold War, The Man from U.N.C.L.E. centers on CIA agent Solo and KGB agent Kuryakin. Forced to put aside longstanding hostilities, the two team up on a joint mission to stop a mysterious international criminal organization, which is bent on destabilizing the fragile balance of power through the proliferation of nuclear weapons and technology. The duo's only lead is the daughter of a vanished German scientist, who is the key to infiltrating the criminal organization, and they must race against time to find him and prevent a worldwide catastrophe.",,TV-14,False,,,,4bb5b7acb3a6b06f0ba4265400e16e51b6378358,1,\/movies\/the-man-from-uncle-theatrical,https:\/\/www.tntdrama.com\/movies\/the-man-from-uncle-theatrical,6993.0528,2015,116 min,10,,,,1,"{'banner': 'NaN', 'rectangle': 'NaN', 'display_presented': True, 'sponsor_120x42': 'NaN', 'mobile_ad': 'NaN', 'display_ad_inventory_id': 'NaN'}",[],Watch On the App,https:\/\/tnt.app.link\/D0Tw9N7HbO,1585728000,1588319999,,,Expires April 30,,False,,"{'main_846x700': {'fid': '5506', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F08%2FManFromUNCLEThe-846x700.jpg', 'type': 'video'}, 'main_1024x1536': {'fid': '5502', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F08%2FManFromUNCLEThe-1024x1536.jpg', 'type': 'video'}, 'main_1600x900': {'fid': '5504', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F08%2FManFromUNCLEThe-1600x900.jpg', 'type': 'video'}, 'main_1692x695': {'fid': '5505', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F08%2FManFromUNCLEThe-1692x695.jpg', 'type': 'video'}, 'tvapps_1920xjpg': {'fid': '5503', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F08%2FManFromUNCLEThe-1920x1080.jpg', 'type': 'video'}, 'main_2048x1536': {'fid': '5501', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F08%2FManFromUNCLEThe-2048x1536.jpg', 'type': 'video'}}"
video,16728,1557928920,,,Hellboy II: The Golden Army [Uncut],2197147,movie,2197147,NaN,"After a truce between humankind and the fantastic is broken, hell on Earth is ready to erupt. A ruthless leader awakens an unstoppable army. Now, it's up to the planet's toughest, roughest superhero to battle the dictator and his marauders.","After an ancient truce existing between humankind and the invisible realm of the fantastic is broken, hell on Earth is ready to erupt. A ruthless leader who treads the world above and the one below defies his bloodline and awakens an unstoppable army of creatures. Now, it's up to the planet's toughest, roughest superhero to battle the merciless dictator and his marauders. He may be red. He may be horned. He may be misunderstood. But when you need the job done right, it's time to call in Hellboy. Along with his expanding team in the Bureau for Paranormal Research and Defense--pyrokinetic girlfriend Liz, aquatic empath Abe and protoplasmic mystic Johann--the BPRD will travel between the surface strata and the unseen magical one, where creatures of fantasy become corporeal. And Hellboy, a creature of two worlds who's accepted by neither, must choose between the life he knows and an unknown destiny that beckons him.","After a truce between humankind and the fantastic is broken, hell on Earth is ready to erupt. A ruthless leader awakens an unstoppable army. Now, it's up to the planet's toughest, roughest superhero to battle the dictator and his marauders.","After an ancient truce existing between humankind and the invisible realm of the fantastic is broken, hell on Earth is ready to erupt. A ruthless leader who treads the world above and the one below defies his bloodline and awakens an unstoppable army of creatures. Now, it's up to the planet's toughest, roughest superhero to battle the merciless dictator and his marauders. He may be red. He may be horned. He may be misunderstood. But when you need the job done right, it's time to call in Hellboy. Along with his expanding team in the Bureau for Paranormal Research and Defense--pyrokinetic girlfriend Liz, aquatic empath Abe and protoplasmic mystic Johann--the BPRD will travel between the surface strata and the unseen magical one, where creatures of fantasy become corporeal. And Hellboy, a creature of two worlds who's accepted by neither, must choose between the life he knows and an unknown destiny that beckons him.","When a ruthless leader awakens an unstoppable army, it's up to the planet's toughest, roughest superhero to battle the dictator and his marauders.",PG-13,False,,,,c5b7efc9372cbb0f614c150b742ff9b91475e3a3,1,\/movies\/hellboy-ii-the-golden-army-theatrical,https:\/\/www.tntdrama.com\/movies\/hellboy-ii-the-golden-army-theatrical,7179.2722,2008,119 min,10,,,,1,"{'banner': 'NaN', 'rectangle': 'NaN', 'display_presented': True, 'sponsor_120x42': 'NaN', 'mobile_ad': 'NaN', 'display_ad_inventory_id': 'NaN'}",[],Watch On the App,https:\/\/tnt.app.link\/RXq3EWphA2,1583143200,1592294399,,,Expires June 15,,False,,"{'main_846x700': {'fid': '15283', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F12%2FHellboyII-GoldenArmy%2520-846x700.jpg', 'type': 'video'}, 'main_1024x1536': {'fid': '15279', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F12%2FHellboyII-GoldenArmy-1024x1536.jpg', 'type': 'video'}, 'main_1600x900': {'fid': '15281', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F12%2FHellboyII-GoldenArmy-1600x900.jpg', 'type': 'video'}, 'main_1692x695': {'fid': '15282', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F12%2FHellboyII-GoldenArmy-1692x695.jpg', 'type': 'video'}, 'tvapps_1920xjpg': {'fid': '15280', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F12%2FHellboyII-GoldenArmy-1920x1080.jpg', 'type': 'video'}, 'main_2048x1536': {'fid': '15278', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F12%2FHellboyII-GoldenArmy-2048x1536.jpg', 'type': 'video'}}"
video,16727,1557928920,,,The Break-Up [Uncut],2197145,movie,2197145,NaN,"When Brooke and Gary call it quits in their relationship, neither is willing to move out of their shared condo. With their friends suggesting a series of tactics that fail, the only solution is to become hostile roommates.","When Brooke, an art dealer, and Gary, a tour-bus driver, finally call it quits in their relationship, neither is willing to move out of their shared condo. With their friends suggesting a series of underhanded tactics that fail to get either Brooke or Gary to cave in, the only solution is to become hostile roommates.","When Brooke and Gary call it quits in their relationship, neither is willing to move out of their shared condo. With their friends suggesting a series of tactics that fail, the only solution is to become hostile roommates.","When Brooke, an art dealer, and Gary, a tour-bus driver, finally call it quits in their relationship, neither is willing to move out of their shared condo. With their friends suggesting a series of underhanded tactics that fail to get either Brooke or Gary to cave in, the only solution is to become hostile roommates.",,PG-13,False,,,,49b1804c7a0bd294fd5f523e95921b01a66089f7,1,\/movies\/the-break-up-uncut,https:\/\/www.tntdrama.com\/movies\/the-break-up-uncut,6393.2203,2006,106 min,10,,,,1,"{'banner': 'NaN', 'rectangle': 'NaN', 'display_presented': True, 'sponsor_120x42': 'NaN', 'mobile_ad': 'NaN', 'display_ad_inventory_id': 'NaN'}",[],Watch On the App,https:\/\/tnt.app.link\/UYtbkdr5u2,1585987200,1588319999,,,Expires April 30,,False,,"{'main_846x700': {'fid': '4016', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F04%2Fthe_break_up-846x700_081120161138.jpg', 'type': 'video'}, 'main_1024x1536': {'fid': '15158', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F12%2FBreak-Up1024x1536.jpg', 'type': 'video'}, 'main_1600x900': {'fid': '4014', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F04%2Ftbs-break-up-1600x900-1600x900_031520160436.jpg', 'type': 'video'}, 'main_1692x695': {'fid': '4015', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F04%2Fthe_break_up-1692x695_081120161138.jpg', 'type': 'video'}, 'tvapps_1920xjpg': {'fid': '15159', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F12%2FBreak-Up1920x1080.jpg', 'type': 'video'}, 'main_2048x1536': {'fid': '15157', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F12%2FBreak-Up-2048x1536.jpg', 'type': 'video'}}"
video,16892,1559858520,,,Walking Tall [Uncut],2198300,movie,2198300,NaN,Chris Vaughn has come home. He's a retired U.S. Special Forces soldier who has returned to his hometown to renew old relationships and make a new life for himself.,"Chris Vaughn has come home. He's a retired U.S. Special Forces soldier who has returned to his hometown to renew old relationships and make a new life for himself. But while Chris was away, his boyhood town wasted away to a dilapidated, crime-ridden shell of itself. His wealthy high school rival, Jay Hamilton, has closed the once-prosperous lumber mill--once the area's largest employer--and has turned the town's resources towards criminal gains. The place Chris grew up is now overrun with crime, drugs, and violence. Enlisting the help of his old pal Ray Templeton, Chris gets elected sheriff and vows to shut down Hamilton's operations. His actions endanger his family and threaten his own life, but Chris refuses to back down until his hometown once again feels like home. Chris Vaughn won't talk softly any longer--and he carries a very big stick.",Chris Vaughn has come home. He's a retired U.S. Special Forces soldier who has returned to his hometown to renew old relationships and make a new life for himself.,"Chris Vaughn has come home. He's a retired U.S. Special Forces soldier who has returned to his hometown to renew old relationships and make a new life for himself. But while Chris was away, his boyhood town wasted away to a dilapidated, crime-ridden shell of itself. His wealthy high school rival, Jay Hamilton, has closed the once-prosperous lumber mill--once the area's largest employer--and has turned the town's resources towards criminal gains. The place Chris grew up is now overrun with crime, drugs, and violence. Enlisting the help of his old pal Ray Templeton, Chris gets elected sheriff and vows to shut down Hamilton's operations. His actions endanger his family and threaten his own life, but Chris refuses to back down until his hometown once again feels like home. Chris Vaughn won't talk softly any longer--and he carries a very big stick.",,PG-13,False,,,,18e7d5986b2bbdb4fa6e95f6ab44ba3fde18bece,1,\/movies\/walking-tall-uncut,https:\/\/www.tntdrama.com\/movies\/walking-tall-uncut,5186.0142,2004,86 min,10,,,,1,"{'banner': 'NaN', 'rectangle': 'NaN', 'display_presented': True, 'sponsor_120x42': 'NaN', 'mobile_ad': 'NaN', 'display_ad_inventory_id': 'NaN'}",[],Watch On the App,https:\/\/tnt.app.link\/LKQBy57as4,1583056800,1589356799,,,Expires May 12,,False,,"{'main_846x700': {'fid': '4937', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F07%2FWalkingTall-846x700.jpg', 'type': 'video'}, 'main_1024x1536': {'fid': '663', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F03%2FWalkingTall-1024x1536.jpg', 'type': 'video'}, 'main_1600x900': {'fid': '3744', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F04%2Ftnt-movie-walking-tall-1600x900-1600x900_120320141135.jpg', 'type': 'video'}, 'main_1692x695': {'fid': '4936', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F07%2FWalkingTall-1692x695.jpg', 'type': 'video'}, 'tvapps_1920xjpg': {'fid': '12026', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F02%2FWalking-Tall-1920x1080.jpg', 'type': 'video'}, 'main_2048x1536': {'fid': '664', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2017%2F03%2FWalkingTall-2048x1536.jpg', 'type': 'video'}}"
video,14579,1540332001,,,What Women Want [Uncut],2182675,movie,2182675,NaN,A freak accident gives a Chicago advertising executive the ability to read women's minds.,"Nick Marshall, a Chicago advertising executive, gets a whole new outlook on life when a fluke accident gives him the ability to read women's minds. At first, this ""gift"" provides Nick with way too much information, but he begins to realize that he can use it to good effect, especially when it comes to outwitting his new boss, Darcy Maguire. In spite of his best efforts to finesse Darcy, he soon finds himself falling in love and truly understanding what women want.",A freak accident gives a Chicago advertising executive the ability to read women's minds.,"Nick Marshall, a Chicago advertising executive, gets a whole new outlook on life when a fluke accident gives him the ability to read women's minds. At first, this ""gift"" provides Nick with way too much information, but he begins to realize that he can use it to good effect, especially when it comes to outwitting his new boss, Darcy Maguire. In spite of his best efforts to finesse Darcy, he soon finds himself falling in love and truly understanding what women want.",,PG-13,False,,,,93386892400a48377e34e4344af370954e95a0b0,1,\/movies\/what-women-want-theatrical,https:\/\/www.tntdrama.com\/movies\/what-women-want-theatrical,7607.5668,2000,126 min,10,,,,1,"{'banner': 'NaN', 'rectangle': 'NaN', 'display_presented': True, 'sponsor_120x42': 'NaN', 'mobile_ad': 'NaN', 'display_ad_inventory_id': 'NaN'}",[],Watch On the App,https:\/\/tnt.app.link\/1bU9Y4nBCY,1585728000,1588319999,,,Expires April 30,,False,,"{'main_846x700': {'fid': '13440', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F07%2FWhatWomenWant-846x700.jpg', 'type': 'video'}, 'main_1024x1536': {'fid': '13436', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F07%2FWhatWomenWant-1024x1536.jpg', 'type': 'video'}, 'main_1600x900': {'fid': '13438', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F07%2FWhatWomenWant-1600x900.jpg', 'type': 'video'}, 'main_1692x695': {'fid': '13439', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F07%2FWhatWomenWant-1692x695.jpg', 'type': 'video'}, 'tvapps_1920xjpg': {'fid': '13437', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F07%2FWhatWomenWant-1920x1080.jpg', 'type': 'video'}, 'main_2048x1536': {'fid': '13435', 'url': 'https:\\/\\/images.tntdrama.com\\/tnt\\/$dyna_params\\/https%3A%2F%2Fi.cdn.tntdrama.com%2Fassets%2Fimages%2F2019%2F07%2FWhatWomenWant-2048x1536.jpg', 'type': 'video'}}"
