maturity_rating,episodes_title,url,viewable_runtime,is_movie,provider_original,series_source_id,source_id,original_language,bot_country,provider_release_date,provider_cease_date,bot_system,offer_type,episode_url,series_title,series_url,episode_number,season_number
,MFTM: Cody & Darby vs. Shawn & Sammy 4\/1\/20,\/shows\/all-elite-wrestling-dynamite\/clips\/mftm-cody-darby-vs-shawn-sammy-4120,300,clip,,2200753,tnt-clip-18429,,,,,,,,,,,
,MFTM: Jon Moxley and Jake Hager 4\/1\/20,\/shows\/all-elite-wrestling-dynamite\/clips\/mftm-jon-moxley-and-jake-hager-4120,339,clip,,2200753,tnt-clip-18430,,,,,,,,,,,
,Dustin is on fire against The Dark Order,\/shows\/all-elite-wrestling-dynamite\/clips\/dustin-is-on-fire-against-the-dark-order,70,clip,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2019\/11\/AEW-Dynamite-Logo%2BTNTOriginal-900x360%20%281%29.png,2200753,tnt-clip-18434,en,US,2020-04-03T03:26:00+00:00,2040-01-02T05:00:00+00:00,TNTDRAMA,FREE,http:\/\/www.tntdrama.com\/shows\/all-elite-wrestling-dynamite\/clips\/dustin-is-on-fire-against-the-dark-order,All Elite Wrestling: Dynamite,http:\/\/www.tntdrama.com\/allelitewrestling,0,0
,Trent and Omega trade blows,\/shows\/all-elite-wrestling-dynamite\/clips\/trent-and-omega-trade-blows,23,clip,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2019\/11\/AEW-Dynamite-Logo%2BTNTOriginal-900x360%20%281%29.png,2200753,tnt-clip-18435,en,US,2020-04-03T03:33:00+00:00,2040-01-02T05:00:00+00:00,TNTDRAMA,FREE,http:\/\/www.tntdrama.com\/shows\/all-elite-wrestling-dynamite\/clips\/trent-and-omega-trade-blows,All Elite Wrestling: Dynamite,http:\/\/www.tntdrama.com\/allelitewrestling,0,0
,Lance archer shows no mercy,\/shows\/all-elite-wrestling-dynamite\/clips\/lance-archer-shows-no-mercy,16,clip,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2019\/11\/AEW-Dynamite-Logo%2BTNTOriginal-900x360%20%281%29.png,2200753,tnt-clip-18436,en,US,2020-04-03T03:39:00+00:00,2040-01-02T05:00:00+00:00,TNTDRAMA,FREE,http:\/\/www.tntdrama.com\/shows\/all-elite-wrestling-dynamite\/clips\/lance-archer-shows-no-mercy,All Elite Wrestling: Dynamite,http:\/\/www.tntdrama.com\/allelitewrestling,0,0
,Don't mess with Shida,\/shows\/all-elite-wrestling-dynamite\/clips\/dont-mess-with-shida,18,clip,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2019\/11\/AEW-Dynamite-Logo%2BTNTOriginal-900x360%20%281%29.png,2200753,tnt-clip-18437,en,US,2020-04-03T03:43:00+00:00,2040-01-02T05:00:00+00:00,TNTDRAMA,FREE,http:\/\/www.tntdrama.com\/shows\/all-elite-wrestling-dynamite\/clips\/dont-mess-with-shida,All Elite Wrestling: Dynamite,http:\/\/www.tntdrama.com\/allelitewrestling,0,0
,The Exalted One is not happy,\/shows\/all-elite-wrestling-dynamite\/clips\/the-exalted-one-is-not-happy,,clip,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2019\/11\/AEW-Dynamite-Logo%2BTNTOriginal-900x360%20%281%29.png,2200753,tnt-clip-18438,en,US,2020-04-03T03:51:00+00:00,2040-01-02T05:00:00+00:00,TNTDRAMA,FREE,http:\/\/www.tntdrama.com\/shows\/all-elite-wrestling-dynamite\/clips\/the-exalted-one-is-not-happy,All Elite Wrestling: Dynamite,http:\/\/www.tntdrama.com\/allelitewrestling,0,0
,Kenny drops Trent,\/shows\/all-elite-wrestling-dynamite\/clips\/kenny-drops-trent,9,clip,https:\/\/i.cdn.tntdrama.com\/assets\/images\/2019\/11\/AEW-Dynamite-Logo%2BTNTOriginal-900x360%20%281%29.png,2200753,tnt-clip-18439,en,US,2020-04-03T04:00:00+00:00,2040-01-02T05:00:00+00:00,TNTDRAMA,FREE,http:\/\/www.tntdrama.com\/shows\/all-elite-wrestling-dynamite\/clips\/kenny-drops-trent,All Elite Wrestling: Dynamite,http:\/\/www.tntdrama.com\/allelitewrestling,0,0
,Podcast Guest: Brandi Rhodes,\/shows\/all-elite-wrestling-dynamite\/clips\/podcast-guest-brandi-rhodes,2252,clip,,2200753,tnt-clip-18445,,,,,,,,,,,
,AEW highlights Autism Awareness Month,\/shows\/all-elite-wrestling-dynamite\/clips\/aew-highlights-autism-awareness-month,59,clip,,2200753,tnt-clip-18454,,,,,,,,,,,
